,hotel_link,hotel_link-href,review_count,hotel_name
2494, Amandari,https://www.tripadvisor.co.id/Hotel_Review-g1933359-d307591-Reviews-or5-Amandari-Kedewatan_Ubud_Gianyar_Regency_Bali.html,387,_amandari
2495, Bali Island Villas & Spa,https://www.tripadvisor.co.id/Hotel_Review-g13356179-d674180-Reviews-or5-Bali_Island_Villas_Spa-Kerobokan_Kelod_North_Kuta_Bali.html,488,_bali_island_vi
2496, Atres Villa Homestay,https://www.tripadvisor.co.id/Hotel_Review-g608490-d1886932-Reviews-or5-Atres_Villa_Homestay-Munduk_Banjar_Buleleng_Regency_Bali.html,309,_atres_villa_ho
2497, Vision Villa Resort,https://www.tripadvisor.co.id/Hotel_Review-g297695-d1651524-Reviews-or5-Vision_Villa_Resort-Gianyar_Gianyar_Regency_Bali.html,170,_vision_villa_r
2498, My Capsule Bali,https://www.tripadvisor.co.id/Hotel_Review-g608486-d8114244-Reviews-or5-My_Capsule_Bali-Kerobokan_North_Kuta_Bali.html,905,_my_capsule_bal
2499, Villa Sabandari,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1489482-Reviews-or5-Villa_Sabandari-Ubud_Gianyar_Regency_Bali.html,497,_villa_sabandar
2500, Bali Hotel Pearl,https://www.tripadvisor.co.id/Hotel_Review-g608487-d1164388-Reviews-or5-Bali_Hotel_Pearl-Legian_Kuta_District_Bali.html,503,_bali_hotel_pea
2501, Solo Villas & Retreat,https://www.tripadvisor.co.id/Hotel_Review-g297701-d10168801-Reviews-or5-Solo_Villas_Retreat-Ubud_Gianyar_Regency_Bali.html,276,_solo_villas__r
2502, Tetirah Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297701-d10496171-Reviews-or5-Tetirah_Boutique_Hotel-Ubud_Gianyar_Regency_Bali.html,120,_tetirah_boutiq
2503, Royal Samaja Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d8602188-Reviews-or5-Royal_Samaja_Villas-Seminyak_Kuta_District_Bali.html,356,_royal_samaja_v
2504, Vansari Hotel Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d8797397-Reviews-or5-Vansari_Hotel_Seminyak-Seminyak_Kuta_District_Bali.html,195,_vansari_hotel_
2506, Nau Villa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g15573114-d13222007-Reviews-or5-Nau_Villa_Ubud-Sebatu_Tegalalang_Gianyar_Regency_Bali.html,270,_nau_villa_ubud
2507, Naturale Villas,https://www.tripadvisor.co.id/Hotel_Review-g21415258-d6394377-Reviews-or5-Naturale_Villas-Jungutbatu_Nusa_Penida_Bali.html,264,_naturale_villa
2508, Lovina Oasis,https://www.tripadvisor.co.id/Hotel_Review-g1599559-d4228521-Reviews-or5-Lovina_Oasis-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,126,_lovina_oasis
2509, Guci Guesthouses,https://www.tripadvisor.co.id/Hotel_Review-g297701-d309107-Reviews-or5-Guci_Guesthouses-Ubud_Gianyar_Regency_Bali.html,175,_guci_guesthous
2510, The Zala Villa,https://www.tripadvisor.co.id/Hotel_Review-g311298-d2147120-Reviews-or5-The_Zala_Villa-Canggu_North_Kuta_Bali.html,235,_the_zala_villa
2511, Bali Yarra Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1635064-Reviews-or5-Bali_Yarra_Villas-Seminyak_Kuta_District_Bali.html,463,_bali_yarra_vil
2512, La Joya Balangan Resort,https://www.tripadvisor.co.id/Hotel_Review-g297696-d620516-Reviews-or5-La_Joya_Balangan_Resort-Jimbaran_South_Kuta_Bali.html,618,_la_joya_balang
2514, Yulia Beach Inn,https://www.tripadvisor.co.id/Hotel_Review-g297697-d556829-Reviews-or5-Yulia_Beach_Inn-Kuta_Kuta_District_Bali.html,476,_yulia_beach_in
2515, Song Lambung Beach Hut,https://www.tripadvisor.co.id/Hotel_Review-g21415258-d2507550-Reviews-or5-Song_Lambung_Beach_Hut-Jungutbatu_Nusa_Penida_Bali.html,194,_song_lambung_b
2516, Ayana Residences,https://www.tripadvisor.co.id/Hotel_Review-g297696-d8476953-Reviews-or5-Ayana_Residences-Jimbaran_South_Kuta_Bali.html,139,_ayana_residenc
2519, Masa Inn,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1163949-Reviews-or5-Masa_Inn-Kuta_Kuta_District_Bali.html,408,_masa_inn
2520, Peppers Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g13356179-d673618-Reviews-or5-Peppers_Seminyak-Kerobokan_Kelod_North_Kuta_Bali.html,1358,_peppers_seminy
2522," Capella Ubud, Bali",https://www.tripadvisor.co.id/Hotel_Review-g608497-d14821344-Reviews-or5-Capella_Ubud_Bali-Tegalalang_Gianyar_Regency_Bali.html,338,"_capella_ubud,_"
2524, Adiwana Svarga Loka,https://www.tripadvisor.co.id/Hotel_Review-g297701-d6656612-Reviews-or5-Adiwana_Svarga_Loka-Ubud_Gianyar_Regency_Bali.html,299,_adiwana_svarga
2525, Ubud Valley Boutique Resort,https://www.tripadvisor.co.id/Hotel_Review-g12076487-d14132030-Reviews-or5-Ubud_Valley_Boutique_Resort-Pejeng_Kangin_Tampaksiring_Gianyar_Regency_Bali.html,141,_ubud_valley_bo
2526, The Royal Santrian,https://www.tripadvisor.co.id/Hotel_Review-g17468006-d1581596-Reviews-or5-The_Royal_Santrian-Kuta_Selatan_Kuta_District_Bali.html,728,_the_royal_sant
2527, Aria Villas Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d5962556-Reviews-or5-Aria_Villas_Ubud-Ubud_Gianyar_Regency_Bali.html,748,_aria_villas_ub
2528, Pondok Sebatu Villa,https://www.tripadvisor.co.id/Hotel_Review-g15573114-d5249993-Reviews-or5-Pondok_Sebatu_Villa-Sebatu_Tegalalang_Gianyar_Regency_Bali.html,327,_pondok_sebatu_
2529, Bliss Surfer Hotel,https://www.tripadvisor.co.id/Hotel_Review-g608487-d2545307-Reviews-or5-Bliss_Surfer_Hotel-Legian_Kuta_District_Bali.html,1462,_bliss_surfer_h
2530, Samsara Inn by Lingga Murti,https://www.tripadvisor.co.id/Hotel_Review-g297697-d2636642-Reviews-or5-Samsara_Inn_by_Lingga_Murti-Kuta_Kuta_District_Bali.html,437,_samsara_inn_by
2531, Le Yanandra,https://www.tripadvisor.co.id/Hotel_Review-g297696-d8746312-Reviews-or5-Le_Yanandra-Jimbaran_South_Kuta_Bali.html,137,_le_yanandra
2532, Plataran Canggu Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g608486-d309675-Reviews-or5-Plataran_Canggu_Resort_Spa-Kerobokan_North_Kuta_Bali.html,469,_plataran_cangg
2533, Kubu Cempaka Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d7358707-Reviews-or5-Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.html,347,_kubu_cempaka_s
2534, Lilin Lovina Beach Hotel,https://www.tripadvisor.co.id/Hotel_Review-g1600250-d2372350-Reviews-or5-Lilin_Lovina_Beach_Hotel-Kaliasem_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bal.html,484,_lilin_lovina_b
2536, Alam Puisi Villa,https://www.tripadvisor.co.id/Hotel_Review-g1025505-d5279733-Reviews-or5-Alam_Puisi_Villa-Tampaksiring_Gianyar_Regency_Bali.html,498,_alam_puisi_vil
2537, Puri Padma Hotel and Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d6940140-Reviews-or5-Puri_Padma_Hotel_and_Spa-Ubud_Gianyar_Regency_Bali.html,192,_puri_padma_hot
2538,  Dream Bungalow,https://www.tripadvisor.co.id/Hotel_Review-g1600249-d2287530-Reviews-or5-1000_Dream_Bungalow-Pemaron_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,246,__dream_bungalo
2539, Alindra Villa,https://www.tripadvisor.co.id/Hotel_Review-g297696-d4885951-Reviews-or5-Alindra_Villa-Jimbaran_South_Kuta_Bali.html,484,_alindra_villa
2540, Nick's Pension,https://www.tripadvisor.co.id/Hotel_Review-g297701-d317484-Reviews-or5-Nick_s_Pension-Ubud_Gianyar_Regency_Bali.html,443,_nick's_pension
2541, Pandana Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1912056-Reviews-or5-Pandana_Boutique_Hotel-Nusa_Lembongan_Bali.html,224,_pandana_boutiq
2542, Seminyak Lagoon All Suites,https://www.tripadvisor.co.id/Hotel_Review-g469404-d3931367-Reviews-or5-Seminyak_Lagoon_All_Suites-Seminyak_Kuta_District_Bali.html,348,_seminyak_lagoo
2543, D'Legon Luxury Villas,https://www.tripadvisor.co.id/Hotel_Review-g297701-d10287280-Reviews-or5-D_Legon_Luxury_Villas-Ubud_Gianyar_Regency_Bali.html,119,_d'legon_luxury
2544, Ubud Wana Resort,https://www.tripadvisor.co.id/Hotel_Review-g3185061-d7391932-Reviews-or5-Ubud_Wana_Resort-Mas_Ubud_Gianyar_Regency_Bali.html,716,_ubud_wana_reso
2545, Ubud Padi Villas,https://www.tripadvisor.co.id/Hotel_Review-g1933359-d3947918-Reviews-or5-Ubud_Padi_Villas-Kedewatan_Ubud_Gianyar_Regency_Bali.html,430,_ubud_padi_vill
2546, Hibiscus cottages,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1307756-Reviews-or5-Hibiscus_Cottages-Ubud_Gianyar_Regency_Bali.html,159,_hibiscus_cotta
2547, The Leaf Jimbaran,https://www.tripadvisor.co.id/Hotel_Review-g297696-d8566314-Reviews-or5-The_Leaf_Jimbaran-Jimbaran_South_Kuta_Bali.html,446,_the_leaf_jimba
2549, Hideaway Residence Bali,https://www.tripadvisor.co.id/Hotel_Review-g1219108-d14116304-Reviews-or5-Hideaway_Residence_Bali-Ungasan_Bukit_Peninsula_Bali.html,112,_hideaway_resid
2550, Asvara Villa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d19717569-Reviews-or5-Asvara_Villa_Ubud_by_Ini_Vie_Hospitality-Ubud_Gianyar_Regency_Bali.html,464,_asvara_villa_u
2551, The Artini Dijiwa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d11715633-Reviews-or5-The_Artini_Dijiwa_Ubud-Ubud_Gianyar_Regency_Bali.html,251,_the_artini_dij
2552, Nefatari Exclusive Villas,https://www.tripadvisor.co.id/Hotel_Review-g297701-d617595-Reviews-or5-Nefatari_Exclusive_Villas-Ubud_Gianyar_Regency_Bali.html,568,_nefatari_exclu
2553, Tirta Sari Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g608493-d2692560-Reviews-or5-Tirta_Sari_Bungalows-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html,384,_tirta_sari_bun
2554, Sama's Cottages and Villas,https://www.tripadvisor.co.id/Hotel_Review-g297701-d878005-Reviews-or5-Sama_s_Cottages_and_Villas-Ubud_Gianyar_Regency_Bali.html,586,_sama's_cottage
2555, Rama Residence Petitenget Hotel,https://www.tripadvisor.co.id/Hotel_Review-g13356179-d1996087-Reviews-or5-Rama_Residence_Petitenget_Hotel-Kerobokan_Kelod_North_Kuta_Bali.html,404,_rama_residence
2557, Molamola House,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d3172724-Reviews-or5-Molamola_House-Nusa_Lembongan_Bali.html,350,_molamola_house
2558, Calma Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d10625879-Reviews-or5-Calma_Ubud-Ubud_Gianyar_Regency_Bali.html,159,_calma_ubud
2559, Villa Bali Asri Batubelig,https://www.tripadvisor.co.id/Hotel_Review-g608486-d3869702-Reviews-or5-Villa_Bali_Asri_Batubelig-Kerobokan_North_Kuta_Bali.html,405,_villa_bali_asr
2561, Dewangga Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1747755-Reviews-or5-Dewangga_Ubud-Ubud_Gianyar_Regency_Bali.html,330,_dewangga_ubud
2562, Bali Cosy Villa,https://www.tripadvisor.co.id/Hotel_Review-g608487-d2267759-Reviews-or5-Bali_Cosy_Villa-Legian_Kuta_District_Bali.html,440,_bali_cosy_vill
2563, Suarapura Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g15573114-d11766750-Reviews-or5-Suarapura_Resort_Spa-Sebatu_Tegalalang_Gianyar_Regency_Bali.html,221,_suarapura_reso
2564, Rambutan Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g1599559-d309340-Reviews-or5-Rambutan_Boutique_Hotel-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,616,_rambutan_bouti
2565, Lumbung Sari Hotel Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d655133-Reviews-or5-Lumbung_Sari_Hotel_Ubud-Ubud_Gianyar_Regency_Bali.html,629,_lumbung_sari_h
2566," Puri Lumbung Cottages, Restaurant and Spa",https://www.tripadvisor.co.id/Hotel_Review-g608490-d450848-Reviews-or5-Puri_Lumbung_Cottages_Restaurant_and_Spa-Munduk_Banjar_Buleleng_Regency_Bali.html,729,_puri_lumbung_c
2567, The Payogan Villa Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d530530-Reviews-or5-The_Payogan_Villa_Resort_Spa-Ubud_Gianyar_Regency_Bali.html,835,_the_payogan_vi
2568, Four Points by Sheraton Bali Ungasan,https://www.tripadvisor.co.id/Hotel_Review-g1219108-d6638513-Reviews-or5-Four_Points_by_Sheraton_Bali_Ungasan-Ungasan_Bukit_Peninsula_Bali.html,328,_four_points_by
2570, Ziva a Boutique Villa,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1833054-Reviews-or5-Ziva_a_Boutique_Villa-Seminyak_Kuta_District_Bali.html,253,_ziva_a_boutiqu
2571, The Awan Villas,https://www.tripadvisor.co.id/Hotel_Review-g608486-d3469444-Reviews-or5-The_Awan_Villas-Kerobokan_North_Kuta_Bali.html,195,_the_awan_villa
2572, Yulia Village Inn,https://www.tripadvisor.co.id/Hotel_Review-g297701-d648909-Reviews-or5-Yulia_Village_Inn-Ubud_Gianyar_Regency_Bali.html,402,_yulia_village_
2573, Mojosurf Camp Canggu,https://www.tripadvisor.co.id/Hotel_Review-g311298-d12553884-Reviews-or5-Mojosurf_Camp_Canggu-Canggu_North_Kuta_Bali.html,104,_mojosurf_camp_
2574, Mahagiri Villas Dreamland,https://www.tripadvisor.co.id/Hotel_Review-g1219108-d2446512-Reviews-or5-Mahagiri_Villas_Dreamland-Ungasan_Bukit_Peninsula_Bali.html,165,_mahagiri_villa
2575, Ciliks Beach Garden,https://www.tripadvisor.co.id/Hotel_Review-g297699-d308777-Reviews-or5-Ciliks_Beach_Garden-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html,151,_ciliks_beach_g
2576, Maya Sayang Villa,https://www.tripadvisor.co.id/Hotel_Review-g469404-d646603-Reviews-or5-Maya_Sayang_Villa-Seminyak_Kuta_District_Bali.html,297,_maya_sayang_vi
2577, Tigerlillys Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d3468402-Reviews-or5-Tigerlillys_Boutique_Hotel-Nusa_Lembongan_Bali.html,295,_tigerlillys_bo
2578, Bali Spirit Hotel and Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d308405-Reviews-or5-Bali_Spirit_Hotel_and_Spa-Ubud_Gianyar_Regency_Bali.html,525,_bali_spirit_ho
2579, Tapa Tepi Kali,https://www.tripadvisor.co.id/Hotel_Review-g311298-d13389333-Reviews-or5-Tapa_Tepi_Kali-Canggu_North_Kuta_Bali.html,121,_tapa_tepi_kali
2580, Taman Sari Bali Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g608493-d1498492-Reviews-or5-Taman_Sari_Bali_Resort_Spa-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html,1290,_taman_sari_bal
2582," COMO Shambhala Estate, Bali",https://www.tripadvisor.co.id/Hotel_Review-g608492-d595594-Reviews-or5-COMO_Shambhala_Estate_Bali-Payangan_Gianyar_Regency_Bali.html,612,_como_shambhala
2583, Lembongan Harmony Villas,https://www.tripadvisor.co.id/Hotel_Review-g21415258-d3336890-Reviews-or5-Lembongan_Harmony_Villas-Jungutbatu_Nusa_Penida_Bali.html,195,_lembongan_harm
2584, Serene Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d775865-Reviews-or5-Serene_Villas-Seminyak_Kuta_District_Bali.html,732,_serene_villas
2585, The Ungasan Clifftop Resort,https://www.tripadvisor.co.id/Hotel_Review-g1219108-d2288557-Reviews-or5-The_Ungasan_Clifftop_Resort-Ungasan_Bukit_Peninsula_Bali.html,438,_the_ungasan_cl
2586, Desa Pramana Swan,https://www.tripadvisor.co.id/Hotel_Review-g3591831-d2572851-Reviews-or5-Desa_Pramana_Swan-Keramas_Blahbatuh_Gianyar_Regency_Bali.html,116,_desa_pramana_s
2587, Arana Suite Hotel,https://www.tripadvisor.co.id/Hotel_Review-g608487-d3489708-Reviews-or5-Arana_Suite_Hotel-Legian_Kuta_District_Bali.html,292,_arana_suite_ho
2588, Best Western Kuta Villa,https://www.tripadvisor.co.id/Hotel_Review-g297697-d3252642-Reviews-or5-Best_Western_Kuta_Villa-Kuta_Kuta_District_Bali.html,852,_best_western_k
2589, JEstate Bali,https://www.tripadvisor.co.id/Hotel_Review-g297696-d609918-Reviews-or5-JEstate_Bali-Jimbaran_South_Kuta_Bali.html,907,_jestate_bali
2590, Gending Kedis Villas & Spa Estate,https://www.tripadvisor.co.id/Hotel_Review-g297696-d1008418-Reviews-or5-Gending_Kedis_Villas_Spa_Estate-Jimbaran_South_Kuta_Bali.html,638,_gending_kedis_
2591, Swasti Eco Cottages,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1595751-Reviews-or5-Swasti_Eco_Cottages-Ubud_Gianyar_Regency_Bali.html,855,_swasti_eco_cot
2592, Jani's Place Cottage,https://www.tripadvisor.co.id/Hotel_Review-g297701-d12357561-Reviews-or5-Jani_s_Place_Cottage-Ubud_Gianyar_Regency_Bali.html,135,_jani's_place_c
2593, Natya Hotel Kuta,https://www.tripadvisor.co.id/Hotel_Review-g297697-d6200465-Reviews-or5-Natya_Hotel_Kuta-Kuta_Kuta_District_Bali.html,343,_natya_hotel_ku
2594, Swahita Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d12855235-Reviews-or5-Swahita_Ubud-Ubud_Gianyar_Regency_Bali.html,122,_swahita_ubud
2595, Daluman Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d3576966-Reviews-or5-Daluman_Villas-Seminyak_Kuta_District_Bali.html,407,_daluman_villas
2597, The Kayana Villa,https://www.tripadvisor.co.id/Hotel_Review-g608486-d814073-Reviews-or5-The_Kayana_Villa-Kerobokan_North_Kuta_Bali.html,784,_the_kayana_vil
2598, Hotel & Residences Riverview Kuta (Associated HARRIS),https://www.tripadvisor.co.id/Hotel_Review-g297697-d1444432-Reviews-or5-Hotel_Residences_Riverview_Kuta_Associated_HARRIS-Kuta_Kuta_District_Bali.html,714,_hotel__residen
2599, Risata Bali Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297697-d308415-Reviews-or5-Risata_Bali_Resort_Spa-Kuta_Kuta_District_Bali.html,1053,_risata_bali_re
2600, Desamuda Village,https://www.tripadvisor.co.id/Hotel_Review-g469404-d627826-Reviews-or5-Desamuda_Village-Seminyak_Kuta_District_Bali.html,680,_desamuda_villa
2601, The Light Exclusive Villas & SPA,https://www.tripadvisor.co.id/Hotel_Review-g469404-d7224144-Reviews-or5-The_Light_Exclusive_Villas_SPA-Seminyak_Kuta_District_Bali.html,327,_the_light_excl
2602, Temuku Villas Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d8631823-Reviews-or5-Temuku_Villas_Ubud-Ubud_Gianyar_Regency_Bali.html,269,_temuku_villas_
2603, The Apartments Canggu,https://www.tripadvisor.co.id/Hotel_Review-g311298-d2408943-Reviews-or5-The_Apartments_Canggu-Canggu_North_Kuta_Bali.html,201,_the_apartments
2604, Ladera Villa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d7197807-Reviews-or5-Ladera_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html,166,_ladera_villa_u
2605, Ketut's Place Bed & Breakfast Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d639773-Reviews-or5-Ketut_s_Place_Bed_Breakfast_Ubud-Ubud_Gianyar_Regency_Bali.html,716,_ketut's_place_
2606, Castaway Resort,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d7197808-Reviews-or5-Castaway_Resort-Nusa_Lembongan_Bali.html,168,_castaway_resor
2607, The Sintesa Residence Jimbaran,https://www.tripadvisor.co.id/Hotel_Review-g297696-d8598712-Reviews-or5-The_Sintesa_Residence_Jimbaran-Jimbaran_South_Kuta_Bali.html,514,_the_sintesa_re
2608, Dinatah Lembongan Villas,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d9804625-Reviews-or5-Dinatah_Lembongan_Villas-Nusa_Lembongan_Bali.html,127,_dinatah_lembon
2609, Alam Anda Ocean Front Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g1791618-d776567-Reviews-or5-Alam_Anda_Ocean_Front_Resort_Spa-Tejakula_Buleleng_Regency_Bali.html,214,_alam_anda_ocea
2610, The Calmtree Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g311298-d3989554-Reviews-or5-The_Calmtree_Bungalows-Canggu_North_Kuta_Bali.html,212,_the_calmtree_b
2611, Alam Jiwa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d488088-Reviews-or5-Alam_Jiwa_Ubud-Ubud_Gianyar_Regency_Bali.html,617,_alam_jiwa_ubud
2612, Sun Island Boutique Villas & Spa,https://www.tripadvisor.co.id/Hotel_Review-g469404-d662122-Reviews-or5-Sun_Island_Boutique_Villas_Spa-Seminyak_Kuta_District_Bali.html,702,_sun_island_bou
2613, The Kunja Villas & Spa,https://www.tripadvisor.co.id/Hotel_Review-g469404-d627082-Reviews-or5-The_Kunja_Villas_Spa-Seminyak_Kuta_District_Bali.html,920,_the_kunja_vill
2614, Mimpi Resort Menjangan,https://www.tripadvisor.co.id/Hotel_Review-g608479-d584504-Reviews-or5-Mimpi_Resort_Menjangan-Banyuwedang_Gerokgak_Buleleng_Regency_Bali.html,580,_mimpi_resort_m
2615, Black Lava Camp,https://www.tripadvisor.co.id/Hotel_Review-g303952-d23432262-Reviews-or5-Black_Lava_Camp-Kintamani_Bangli_Bali.html,127,_black_lava_cam
2616, Ubud Raya Villa and Resort,https://www.tripadvisor.co.id/Hotel_Review-g297701-d6730948-Reviews-or5-Ubud_Raya_Villa_and_Resort-Ubud_Gianyar_Regency_Bali.html,284,_ubud_raya_vill
2617, Blue Karma Dijiwa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d8131918-Reviews-or5-Blue_Karma_Dijiwa_Ubud-Ubud_Gianyar_Regency_Bali.html,715,_blue_karma_dij
2618, Manca Villa Canggu by Ini VIe Hospitality,https://www.tripadvisor.co.id/Hotel_Review-g311298-d13921599-Reviews-or5-Manca_Villa_Canggu_by_Ini_Vie_Hospitality-Canggu_North_Kuta_Bali.html,589,_manca_villa_ca
2619, Padma Ubud Retreat,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1840352-Reviews-or5-Padma_Ubud_Retreat-Ubud_Gianyar_Regency_Bali.html,194,_padma_ubud_ret
2620, Space Villas Bali,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1088650-Reviews-or5-Space_Villas_Bali-Seminyak_Kuta_District_Bali.html,620,_space_villas_b
2621, The Dusun,https://www.tripadvisor.co.id/Hotel_Review-g469404-d607687-Reviews-or5-The_Dusun-Seminyak_Kuta_District_Bali.html,703,_the_dusun
2622, Saren Indah Hotel,https://www.tripadvisor.co.id/Hotel_Review-g3185061-d736575-Reviews-or5-Saren_Indah_Hotel-Mas_Ubud_Gianyar_Regency_Bali.html,1021,_saren_indah_ho
2623, Villa Berawa,https://www.tripadvisor.co.id/Hotel_Review-g311298-d3582465-Reviews-or5-Villa_Berawa-Canggu_North_Kuta_Bali.html,411,_villa_berawa
2624, Rama Garden Hotel Bali,https://www.tripadvisor.co.id/Hotel_Review-g608487-d312459-Reviews-or5-Rama_Garden_Hotel_Bali-Legian_Kuta_District_Bali.html,931,_rama_garden_ho
2625, Puri Mangga Sea View Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g1599559-d1024238-Reviews-or5-Puri_Mangga_Sea_View_Resort_Spa-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,324,_puri_mangga_se
2626, Dedary Resort Ubud,https://www.tripadvisor.co.id/Hotel_Review-g4171923-d9750782-Reviews-or5-Dedary_Resort_Ubud_by_Ini_Vie_Hospitality-Kenderan_Tegalalang_Gianyar_Regency_Bali.html,657,_dedary_resort_
2627, Hotel NEO + Kuta Legian,https://www.tripadvisor.co.id/Hotel_Review-g608487-d7339768-Reviews-or5-Hotel_NEO_Kuta_Legian-Legian_Kuta_District_Bali.html,1150,_hotel_neo_+_ku
2628, Ibis Bali Legian Street,https://www.tripadvisor.co.id/Hotel_Review-g608487-d10077850-Reviews-or5-Ibis_Bali_Legian_Street-Legian_Kuta_District_Bali.html,372,_ibis_bali_legi
2629, Puri Bagus Lovina,https://www.tripadvisor.co.id/Hotel_Review-g1600249-d307557-Reviews-or5-Puri_Bagus_Lovina-Pemaron_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,721,_puri_bagus_lov
