web-scraper-order,web-scraper-start-url,hotel_link,hotel_link-href,review_count,pagination
"1684891342-98","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2918. Surf's Up Camp","https://www.tripadvisor.co.id/Hotel_Review-g311298-d8489422-Reviews-Surf_s_Up_Camp-Canggu_North_Kuta_Bali.html","15 ulasan",""
"1684891342-99","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2919. Cenik Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d14902417-Reviews-Cenik_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html","8 ulasan",""
"1684891342-100","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2920. Tamuku Padang Padang","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d25356996-Reviews-Tamuku_Padang_Padang-Pecatu_Bukit_Peninsula_Bali.html","6 ulasan",""
"1684891342-101","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2921. Bugan Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1653232-Reviews-Bugan_Villas-Seminyak_Kuta_District_Bali.html","88 ulasan",""
"1684891342-102","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2922. Umah De Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10229250-Reviews-Umah_De_Ubud-Ubud_Gianyar_Regency_Bali.html","17 ulasan",""
"1684891342-103","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2923. Vanilla Suite Jimbaran","https://www.tripadvisor.co.id/Hotel_Review-g297696-d17386212-Reviews-Vanilla_Suite_Jimbaran-Jimbaran_South_Kuta_Bali.html","9 ulasan",""
"1684891342-104","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2924. Canggu Terrace","https://www.tripadvisor.co.id/Hotel_Review-g311298-d8749559-Reviews-Canggu_Terrace-Canggu_North_Kuta_Bali.html","14 ulasan",""
"1684891342-105","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2925. IN Surf Retreats Bali","https://www.tripadvisor.co.id/Hotel_Review-g3175960-d13002377-Reviews-IN_Surf_Retreats_Bali-Medewi_Bali.html","10 ulasan",""
"1684891342-106","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2926. Heaven Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12610709-Reviews-Heaven_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html","10 ulasan",""
"1684891342-107","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2927. Argasoka Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2076497-Reviews-Argasoka_Bungalows-Ubud_Gianyar_Regency_Bali.html","107 ulasan",""
"1684891342-108","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2928. Kusuma Sari Villa & Spa","https://www.tripadvisor.co.id/Hotel_Review-g297695-d1533352-Reviews-Kusuma_Sari_Villa_Spa-Gianyar_Gianyar_Regency_Bali.html","38 ulasan",""
"1684891342-109","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2929. Room Sweet Room","https://www.tripadvisor.co.id/Hotel_Review-g469404-d10821036-Reviews-Room_Sweet_Room-Seminyak_Kuta_District_Bali.html","19 ulasan",""
"1684891342-110","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2930. Villa Dermawan","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1182174-Reviews-Villa_Dermawan-Seminyak_Kuta_District_Bali.html","24 ulasan",""
"1684891342-111","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2931. Sulendra Jungle Suites Ubud View By EPS","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3582584-Reviews-Sulendra_Jungle_Suites_Ubud_View_By_EPS-Ubud_Gianyar_Regency_Bali.html","29 ulasan",""
"1684891342-112","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2932. Belongs Beach Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d15323891-Reviews-Belongs_Beach_Bungalow-Nusa_Lembongan_Bali.html","6 ulasan",""
"1684891342-113","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2933. Dedeane Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d17547156-Reviews-Dedeane_Ubud-Ubud_Gianyar_Regency_Bali.html","8 ulasan",""
"1684891342-114","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2934. Villa Cantik Tresna","https://www.tripadvisor.co.id/Hotel_Review-g469404-d3741989-Reviews-Villa_Cantik_Tresna-Seminyak_Kuta_District_Bali.html","20 ulasan",""
"1684891342-115","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2935. Villa Waru","https://www.tripadvisor.co.id/Hotel_Review-g297697-d1579955-Reviews-Villa_Waru-Kuta_Kuta_District_Bali.html","11 ulasan",""
"1684891342-116","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2936. You & We House","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d15573366-Reviews-You_We_House-Nusa_Penida_Bali.html","7 ulasan",""
"1684891342-117","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2937. Arya Utama Garden Villa","https://www.tripadvisor.co.id/Hotel_Review-g608490-d8289085-Reviews-Arya_Utama_Garden_Villa-Munduk_Banjar_Buleleng_Regency_Bali.html","23 ulasan",""
"1684891342-118","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2938. Taman Sari Villas Lembongan","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d12288360-Reviews-Taman_Sari_Villas_Lembongan-Nusa_Lembongan_Bali.html","18 ulasan",""
"1684891342-119","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2939. Villa NaNi","https://www.tripadvisor.co.id/Hotel_Review-g469404-d3680819-Reviews-Villa_NaNi-Seminyak_Kuta_District_Bali.html","13 ulasan",""
"1684891342-120","https://www.tripadvisor.co.id/Hotels-g294226-oa2910-Bali-Hotels.html","2940. The Jero Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12596725-Reviews-The_Jero_Ubud-Ubud_Gianyar_Regency_Bali.html","13 ulasan",""
"1684891350-121","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2881. Kubu Tropis","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12271920-Reviews-Kubu_Tropis-Ubud_Gianyar_Regency_Bali.html","16 ulasan",""
"1684891350-122","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2882. Lebak Bali Residence","https://www.tripadvisor.co.id/Hotel_Review-g311298-d7147800-Reviews-Lebak_Bali_Residence-Canggu_North_Kuta_Bali.html","38 ulasan",""
"1684891350-123","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2883. Kutus Kutus Mas Ubud Villa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d17803772-Reviews-Kutus_Kutus_Mas_Ubud_Villa-Ubud_Gianyar_Regency_Bali.html","15 ulasan",""
"1684891350-124","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2884. Pondok Asri Homestay Munduk RedPartner","https://www.tripadvisor.co.id/Hotel_Review-g608490-d6975796-Reviews-Pondok_Asri_Homestay_Munduk_RedPartner-Munduk_Banjar_Buleleng_Regency_Bali.html","16 ulasan",""
"1684891350-125","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2885. Ubud Tropical","https://www.tripadvisor.co.id/Hotel_Review-g3932211-d12871619-Reviews-Ubud_Tropical-Peliatan_Ubud_Gianyar_Regency_Bali.html","27 ulasan",""
"1684891350-126","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2886. Penida Sunset Ocean View Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g12696636-d20312004-Reviews-Penida_Sunset_Ocean_View_Bungalows-Sakti_Nusa_Penida_Bali.html","6 ulasan",""
"1684891350-127","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2887. Artja Inn","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3594724-Reviews-Artja_Inn-Ubud_Gianyar_Regency_Bali.html","24 ulasan",""
"1684891350-128","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2888. Villa Sandhya","https://www.tripadvisor.co.id/Hotel_Review-g311298-d8658292-Reviews-Villa_Sandhya-Canggu_North_Kuta_Bali.html","37 ulasan",""
"1684891350-129","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2889. muaya villa","https://www.tripadvisor.co.id/Hotel_Review-g297696-d9454226-Reviews-Muaya_Villa-Jimbaran_South_Kuta_Bali.html","21 ulasan",""
"1684891350-130","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2890. I Gusti Nyoman Oka Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d7055046-Reviews-I_Gusti_Nyoman_Oka_Homestay-Ubud_Gianyar_Regency_Bali.html","45 ulasan",""
"1684891350-131","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2891. Yellow Bridge Homestay","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d12264253-Reviews-Yellow_Bridge_Homestay-Nusa_Lembongan_Bali.html","18 ulasan",""
"1684891350-132","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2892. Cometa Villas Seminyak By Premier Hospitality Asia","https://www.tripadvisor.co.id/Hotel_Review-g469404-d12391886-Reviews-Cometa_Villas_Seminyak_By_Premier_Hospitality_Asia-Seminyak_Kuta_District_Bali.html","20 ulasan",""
"1684891350-133","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2893. The Forest Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d13802428-Reviews-The_Forest_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html","17 ulasan",""
"1684891350-134","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2894. Hotel Asoka City Home","https://www.tripadvisor.co.id/Hotel_Review-g297697-d7263974-Reviews-Hotel_Asoka_City_Home-Kuta_Kuta_District_Bali.html","67 ulasan",""
"1684891350-135","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2895. Halo Bed & Breakfast","https://www.tripadvisor.co.id/Hotel_Review-g297695-d8697412-Reviews-Halo_Bed_Breakfast-Gianyar_Gianyar_Regency_Bali.html","16 ulasan",""
"1684891350-136","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2896. Lime Luxury Villas","https://www.tripadvisor.co.id/Hotel_Review-g10086747-d14031117-Reviews-Lime_Luxury_Villas-Tibubeneng_North_Kuta_Bali.html","8 ulasan",""
"1684891350-137","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2897. Anggira Villa Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d14132023-Reviews-Anggira_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html","9 ulasan",""
"1684891350-138","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2898. Chillin Kuta Homestay","https://www.tripadvisor.co.id/Hotel_Review-g562690-d7728446-Reviews-Chillin_Kuta_Homestay-Tuban_Kuta_Kuta_District_Bali.html","38 ulasan",""
"1684891350-139","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2899. Kutus Kutus Canggu Villa","https://www.tripadvisor.co.id/Hotel_Review-g311298-d3844934-Reviews-Kutus_Kutus_Canggu_Villa-Canggu_North_Kuta_Bali.html","26 ulasan",""
"1684891350-140","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2900. Mangrove Paradise Retreat","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d15667202-Reviews-Mangrove_Paradise_Retreat-Nusa_Lembongan_Bali.html","14 ulasan",""
"1684891350-141","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2901. Kubu Carik","https://www.tripadvisor.co.id/Hotel_Review-g608487-d8287409-Reviews-Kubu_Carik-Legian_Kuta_District_Bali.html","21 ulasan",""
"1684891350-142","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2902. FunkyPlace","https://www.tripadvisor.co.id/Hotel_Review-g1599559-d9727170-Reviews-FunkyPlace-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html","77 ulasan",""
"1684891350-143","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2903. The Nibbana Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d4242168-Reviews-The_Nibbana_Villas-Seminyak_Kuta_District_Bali.html","27 ulasan",""
"1684891350-144","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2904. Joker Hostel and Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d11895199-Reviews-Joker_Hostel_and_Homestay-Ubud_Gianyar_Regency_Bali.html","22 ulasan",""
"1684891350-145","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2905. Farmer's Yard Hostel","https://www.tripadvisor.co.id/Hotel_Review-g311298-d8608150-Reviews-Farmer_s_Yard_Hostel-Canggu_North_Kuta_Bali.html","21 ulasan",""
"1684891350-146","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2906. Bakung Cozy Cottages","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d13973660-Reviews-Bakung_Cozy_Cottages-Nusa_Penida_Bali.html","15 ulasan",""
"1684891350-147","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2907. Bali Vitality","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12951558-Reviews-Bali_Vitality-Ubud_Gianyar_Regency_Bali.html","17 ulasan",""
"1684891350-148","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2908. Lembongan Small Heaven Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d17467625-Reviews-Lembongan_Small_Heaven_Bungalow-Nusa_Lembongan_Bali.html","6 ulasan",""
"1684891350-149","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2909. Be Bali Hut Farm Stay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d16854856-Reviews-Be_Bali_Hut_Farm_Stay-Ubud_Gianyar_Regency_Bali.html","7 ulasan",""
"1684891350-150","https://www.tripadvisor.co.id/Hotels-g294226-oa2880-Bali-Hotels.html","2910. Prama House","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12698443-Reviews-Prama_House-Ubud_Gianyar_Regency_Bali.html","14 ulasan",""
"1684891358-151","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2851. Astiti Penida Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g12696636-d12901650-Reviews-Astiti_Penida_Resort_Spa-Sakti_Nusa_Penida_Bali.html","22 ulasan",""
"1684891358-152","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2852. Restu Bali Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d656543-Reviews-Restu_Bali_Hotel-Kuta_Kuta_District_Bali.html","128 ulasan",""
"1684891358-153","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2853. Keramas Surf Camp","https://www.tripadvisor.co.id/Hotel_Review-g3591831-d8865393-Reviews-Keramas_Surf_Camp-Keramas_Blahbatuh_Gianyar_Regency_Bali.html","19 ulasan",""
"1684891358-154","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2854. Ari Cottages Ubud","https://www.tripadvisor.co.id/Hotel_Review-g3185061-d17115208-Reviews-Ari_Cottages_Ubud-Mas_Ubud_Gianyar_Regency_Bali.html","8 ulasan",""
"1684891358-155","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2855. Way Ubud House","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12453829-Reviews-Way_Ubud_House-Ubud_Gianyar_Regency_Bali.html","12 ulasan",""
"1684891358-156","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2856. Rumah Lada","https://www.tripadvisor.co.id/Hotel_Review-g297701-d7199565-Reviews-Rumah_Lada-Ubud_Gianyar_Regency_Bali.html","21 ulasan",""
"1684891358-157","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2857. Taman Anyar Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d9808364-Reviews-Taman_Anyar_Homestay-Ubud_Gianyar_Regency_Bali.html","16 ulasan",""
"1684891358-158","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2858. The Sterling Hotel & Villa's","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d14031753-Reviews-The_Sterling_Hotel_Villa_s-Pecatu_Bukit_Peninsula_Bali.html","14 ulasan",""
"1684891358-159","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2859. Matahari Two Tulamben","https://www.tripadvisor.co.id/Hotel_Review-g469406-d14186327-Reviews-Matahari_Two_Tulamben-Tulamben_Bali.html","10 ulasan",""
"1684891358-160","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2860. Bamboo Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g1953908-d12643824-Reviews-Bamboo_Bungalows-Klungkung_Bali.html","18 ulasan",""
"1684891358-161","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2861. Dragonfly Inn","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d11762933-Reviews-Dragonfly_Inn-Nusa_Penida_Bali.html","16 ulasan",""
"1684891358-162","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2862. Surya Homestay","https://www.tripadvisor.co.id/Hotel_Review-g16660570-d7348016-Reviews-Surya_Homestay-Lalanglinggah_Bali.html","17 ulasan",""
"1684891358-163","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2863. Morabito Art Cliff","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d15751211-Reviews-Morabito_Art_Cliff-Pecatu_Bukit_Peninsula_Bali.html","14 ulasan",""
"1684891358-164","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2864. Orora Bungalows","https://www.tripadvisor.co.id/Hotel_Review-g311298-d12433669-Reviews-Orora_Bungalows-Canggu_North_Kuta_Bali.html","17 ulasan",""
"1684891358-165","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2865. Budha's Guesthouse","https://www.tripadvisor.co.id/Hotel_Review-g297697-d2400770-Reviews-Budha_s_Guesthouse-Kuta_Kuta_District_Bali.html","71 ulasan",""
"1684891358-166","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2866. Runa Guesthouse","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6561819-Reviews-Runa_Guesthouse-Ubud_Gianyar_Regency_Bali.html","14 ulasan",""
"1684891358-167","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2867. Autentik Nusa Penida","https://www.tripadvisor.co.id/Hotel_Review-g1953908-d21348766-Reviews-Autentik_Nusa_Penida-Klungkung_Bali.html","11 ulasan",""
"1684891358-168","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2868. Sisin Ubud View","https://www.tripadvisor.co.id/Hotel_Review-g2646686-d10537634-Reviews-Sisin_Ubud_View-Sukawati_Gianyar_Regency_Bali.html","17 ulasan",""
"1684891358-169","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2869. The Pesaren Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d17386247-Reviews-The_Pesaren_Ubud-Ubud_Gianyar_Regency_Bali.html","16 ulasan",""
"1684891358-170","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2870. Surya Maha Bungallo","https://www.tripadvisor.co.id/Hotel_Review-g12955900-d19800663-Reviews-Surya_Maha_Bungallo-Tojapakeh_Nusa_Penida_Bali.html","6 ulasan",""
"1684891358-171","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2871. Vimala Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d13497257-Reviews-Vimala_Ubud-Ubud_Gianyar_Regency_Bali.html","13 ulasan",""
"1684891358-172","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2872. Villa Andaman","https://www.tripadvisor.co.id/Hotel_Review-g608486-d1866984-Reviews-Villa_Andaman-Kerobokan_North_Kuta_Bali.html","25 ulasan",""
"1684891358-173","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2873. Mahana Muwa Hostel","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12214424-Reviews-Mahana_Muwa_Hostel-Ubud_Gianyar_Regency_Bali.html","11 ulasan",""
"1684891358-174","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2874. Darma House Villa Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d8751557-Reviews-Darma_House_Villa_Seminyak-Seminyak_Kuta_District_Bali.html","26 ulasan",""
"1684891358-175","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2875. Marco Inn","https://www.tripadvisor.co.id/Hotel_Review-g1078452-d1877653-Reviews-Marco_Inn-Padangbai_Bali.html","52 ulasan",""
"1684891358-176","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2876. Villa The Beji","https://www.tripadvisor.co.id/Hotel_Review-g311298-d10999997-Reviews-Villa_The_Beji-Canggu_North_Kuta_Bali.html","11 ulasan",""
"1684891358-177","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2877. OYO 3419 Casa Ganesha Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297701-d1467676-Reviews-OYO_3419_Casa_Ganesha_Hotel-Ubud_Gianyar_Regency_Bali.html","143 ulasan",""
"1684891358-178","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2878. Terracotta Guest House Bali","https://www.tripadvisor.co.id/Hotel_Review-g311298-d10556922-Reviews-Terracotta_Guest_House_Bali-Canggu_North_Kuta_Bali.html","13 ulasan",""
"1684891358-179","https://www.tripadvisor.co.id/Hotels-g294226-oa2850-Bali-Hotels.html","2879. La Cabana Hotel and Villas","https://www.tripadvisor.co.id/Hotel_Review-g469404-d7222321-Reviews-La_Cabana_Hotel_and_Villas-Seminyak_Kuta_District_Bali.html","52 ulasan",""
