,hotel,review,stars
87, Astera Resort Canggu by Ini Vie Hospitality,"Villa yang keren, astetik dan juga nyaman bangett deh, juga lokasi yang strategis dekat restoran dan bar juga pantai pantai yang terkenal di daerah canggu. Fasilitas disediakan ada ruangan spa dan juga staff yang ramah",5
88, Astera Resort Canggu by Ini Vie Hospitality,kamar ny nyaman bgt pool sm jazuzzi nya..dan bakal balik lagi..sarapan ny lumayan enak infinity pool ny bikin betah pokonya ga bisa move om ini vie memang juara deh...love bgt klo ke bali bakal balik lagi dan pasti pilih ini vie hospitality,5
89, Astera Resort Canggu by Ini Vie Hospitality,"pelayanan bagus banget, fasilitas juga bagus, harus bgt kesini utk next timeeeeee! Ramah, bersih, tenang, wangi semua fasilitas ada banget. Next time mungkin bisa baby moon kesini lagi yah! Banyak bgt yg nanya villa iniiii ternyata emang bagus bgt!!!",5
90, Astera Resort Canggu by Ini Vie Hospitality,"Saya pakai untuk honeymoon dengan istri saya bulan mei 2022…Kamarnya nyaman sekali Pelayanan ramah. Respon cepat jika ada kebutuhan. Terima kasih astera canggu untuk pelayanannya, semoga tamabah sukses……",5
91, Astera Resort Canggu by Ini Vie Hospitality,"Villanya bagus banget, resepsionis ramah dan juga makanannya enak.. semua fasilitas bisa digunakan dengan baik dan sangat nyaman. Terimakasih Astera Canggu .. sayang full booked jadi cuma bisa satu malam",5
92, Astera Resort Canggu by Ini Vie Hospitality,"kamarnya nyaman, fasilitasnya bagus dan lengkap, pelayanan nya juga ramah, dapat floating breakfast juga, kalau order makanan online juga langsung diantar ke kamar, dan ada jazucci sama private pool nya. next kalau ke Bali bakal nginep disini lagi sih",5
93, Astera Resort Canggu by Ini Vie Hospitality,"Fasilitasnya lengkap, ada kolam renang dan lain2, bisa netflix juga, and the room feels so nicee, mau keluar kemana mana juga ga terlalu jauh, banyak restaurant deket sini dan deket gacoan:))), so happyyyy to stay here!",5
94, Astera Resort Canggu by Ini Vie Hospitality,"Villanya nyaman banget, semua serba aesthetic, private poolnya bikin betah, pelayanan ramah dan cepat. Spot foto dimana mana. Cocok untuk liburan sama pasangan, kalo sama keluarga sebenernya asik tapi kamar mandi tembus pandang hehehe",5
95, Astera Resort Canggu by Ini Vie Hospitality,"Sudah 2x stay disini tidak mengecewakan, staff yg ramah dan kamar yg bersih membuat saya dan pasangan saya sangat nyaman, next bakalan balik lagi kesini, dan cocok banget yg mau kasih surprise ke pasangan kalian karna ada banyak decorasi yg keren",5
96, Astera Resort Canggu by Ini Vie Hospitality,"Menyenangkan staynya dan sangat nyaman, staff ramah dan fasilitasnya lengkap, tempat yang aman dan nyaman, besok balik lagi kesini. Lokasi strategis dan dekat pantai juga hanya 5 m3nit saja loh. Woww thanks",5
