,hotel,review,stars
62,The Sankara Suite & Villas By Pramana,"So far bagus, pelayanan sangat baik.. seluruh pegawai sopan..   Saran kasur nya beter lebih firm, dan bantal trll tebel jadi leher trll naik dan punggung trll turun yg dikarenakan kasur trll empuk  Air kurang panas sedikit  Overall bagus banget dan rekomen",4
63,The Sankara Suite & Villas By Pramana,Keren tempatnya adem staff ramah semua..recomended View bagus bgt... Bersih dan oke lah pokoknya. Next ksni lg. Saran mungkin tambahan menu bfast nya lebih diperbamyak. Sukses sankara.................... ...   .. We will back soon 😀😇😄,5
64,The Sankara Suite & Villas By Pramana,"Kamar nyaman, bersih, luas.. fasilitas lengkap , pelayanan ramah.. senang bisa nginap di sankara, ada ruang tamu bisa santai duduk nonton tv, jakusinya enk bisa berendam air panas, relax, dan menghilangkan rasa capek perjalanan......",5
65,The Sankara Suite & Villas By Pramana,"Menyenangkan dan memberikan ketenangan sehingga dapat merefresh fisik dan mental. Kolam renangnya unik. Kmr lumayan luas , makanan jg affordable dan enak. Terima kasih utk layanannya. Sayang breakfastnya terlalu siang krn kita hrs cek out jam 6.30 dan baru tau kalo jam 8. Ya kita jg lupa info kalau pagi2 sudah hrs cek out",4
66,The Sankara Suite & Villas By Pramana,"Menginap di Sankara Suites Villas by Pramana,  Pelayanan ramah dan berkomunikasi baik, ruang bersih, tempat nyaman, asri, adem. Lokasi pinggir jalan. Sarapan cepat tersaji . Fast respon kl ada request tertentu.. mantap sankaraaa",4
67,The Sankara Suite & Villas By Pramana,"villa sangat terawat dengan baik,service bagus dan staff ramah murah senyum will be back again, nyaman sekali stay bersama keluarga disini breakfastnya enak suasana alamnya da best lingkungan sekitar hotel masih asri",5
68,The Sankara Suite & Villas By Pramana,"Booked yang Suite Spa Bath, kamar luas banget dan bersih. Service ok banget! staff nya baik dan ramah. Untuk yg males nyari makan diluar, makan aja di Laddu Restaurantnya (room service), makanan2nya enak dan harganya murah meriah untuk hitungan hotel di Ubud. Will be back soon! Thanks Sankara..",5
69,The Sankara Suite & Villas By Pramana,"Pelayan bagus,kamar bersih , hanya saja untuk breakfast yg kurang tidak prasmanan tidak bnyak pilihan. semua staf ramah ramah dari baru sampai sampai kami extend untuk satu malam . Ada free photoshoot. Kolam renang sepi puas untuk renang dan photo photo. Makasih mba tina sdah informasi ke kami tentang acara acara dibali. Nexs kita nginap disini lagi. Terimakasih banyak atas pelayanannya.",5
70,The Sankara Suite & Villas By Pramana,"Ini pertama kalinya kami se keluarga stay di The Sankara Suites and Villas by Pramana benar - benar sangat berkesan, pelayanan bellboy, room service, receptionist, waiter dan waitress, spa therapist dan juga GMnya sangat ramah, very  helpful dan fast respon. Kamar nya bersih dan lokasinya sangat strategist. Be a repeated guest.",5
71,The Sankara Suite & Villas By Pramana,"Liburan kami di the shankara suite sangat menyenangkan, suasana alam yg menyegarkan mata dan pikiran, anak2 sangat menyukai poolnya..  Hanya menu breakfast saja yg kurang, mungkin krn situasi pariwisata masih sepi di bali  Next time we’ll back here..",5
72,The Sankara Suite & Villas By Pramana,"Awal November ini saya dan keluarga sempat menginap di Hotel The Sankara Suite & Villa. Konsep villanya keren, waktu itu saya stay di Valley Suite dan pelayanannya juga ramah. Semua keluarga jadi nyaman nikmatin liburan. Semoga bisa dateng lagi dilain waktu😊💞",5
73,The Sankara Suite & Villas By Pramana,"Poolnya punya pemandangan yang indah dan ada pool untuk anak2nya juga, makanannya juga enak staffnya ramah2, walau suasananya sedikit mendung tapi overall sangat menyenangkan dapat berkunjung di the sankara suites. Terimaksih",5
74,The Sankara Suite & Villas By Pramana,"Bnr2 menikmati liburan kali ini stay di The Sankara Suites and Villas tempatnya nyaman dan instagramable, nice view ,staffnya ramah dan very helpful, makanannya juga enak pokoknya recommended banget👍",5
75,The Sankara Suite & Villas By Pramana,"Di Ubud saya memilih untuk Honeymoon bersama istri saya di Sankara Suites & Villas, dan ternyata saya tidak salah pilih, pelayanannya Ramah, Fast Response, Kamarx Bersih dan terjaga, dan khusus untuk Breakfast pelayanannya sangat prima, terutama Bli Yogi, 2 hari sy breakfast selalu dijamu dengan baik.",5
